id,loan_amnt,funded_amnt,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,year,early_default,return
77249003,25000,25000,0.1199,830.24,C,C1,2 years,OWN,110000.0,Not Verified,Apr-2016,Charged Off,home_improvement,201xx,VA,20.87,0,Apr-2002,670,674,0,,18,1,18321,0.625,28,0,0,0,0,1,0,2016,0,0.127794
81565194,11000,11000,0.0789,344.15,A,A5,9 years,RENT,40000.0,Source Verified,Jun-2016,Fully Paid,credit_card,925xx,CA,26.75,0,Oct-1998,715,719,0,58.0,10,0,12406,0.511,24,0,0,0,0,0,0,2016,0,0.1226430547643091
38449251,19000,19000,0.1199,630.99,B,B5,< 1 year,MORTGAGE,65000.0,Not Verified,Jan-2015,Fully Paid,credit_card,762xx,TX,19.46,0,May-1999,700,704,0,24.0,22,0,21827,0.306,41,0,0,0,0,0,0,2015,0,0.04001105263157889
71726741,20000,20000,0.1199,664.2,C,C1,5 years,RENT,65000.0,Source Verified,Feb-2016,Charged Off,debt_consolidation,827xx,WY,30.8,0,Feb-2005,670,674,0,,8,0,34571,0.963,15,0,0,0,0,0,0,2016,0,-0.466449
88036573,14000,14000,0.1899,513.12,D,D3,10+ years,RENT,55000.0,Source Verified,Aug-2016,Charged Off,debt_consolidation,970xx,OR,31.75,0,Apr-2007,660,664,0,,28,0,32969,0.693,34,0,0,0,0,0,0,2016,0,-0.1947457142857142
68503880,6025,6025,0.1288,202.66,C,C2,4 years,RENT,38000.0,Source Verified,Dec-2015,Fully Paid,other,013xx,MA,3.92,1,Mar-2012,665,669,1,17.0,7,0,4013,0.397,10,0,0,0,0,0,0,2015,0,0.1712882687909709
67358801,7500,7500,0.09759999999999999,241.16,B,B3,5 years,RENT,90000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,021xx,MA,8.99,0,Dec-1996,670,674,1,29.0,7,3,7757,0.528,16,0,0,0,0,0,2,2015,0,0.1563612519652935
85951249,7200,7200,0.08990000000000001,228.93,B,B1,5 years,MORTGAGE,62500.0,Not Verified,Aug-2016,Fully Paid,home_improvement,640xx,MO,11.17,0,Sep-1994,665,669,0,61.0,7,1,770,0.068,22,0,0,0,0,0,0,2016,0,0.1360551351562223
91612703,7000,7000,0.1449,240.92,C,C4,10+ years,OWN,90000.0,Source Verified,Oct-2016,Fully Paid,debt_consolidation,785xx,TX,14.59,0,Aug-2004,665,669,1,77.0,12,0,7311,0.64,21,0,0,0,0,0,0,2016,0,0.227853219242943
65687014,6000,6000,0.1318,202.69,C,C3,8 years,RENT,50000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,760xx,TX,11.26,4,Sep-1998,670,674,0,6.0,6,0,1783,0.482,35,0,0,0,0,0,0,2015,0,0.2188556173341001
10118635,11975,11975,0.0967,384.55,B,B1,9 years,RENT,35000.0,Not Verified,Dec-2013,Fully Paid,debt_consolidation,287xx,NC,19.51,0,Jul-1999,755,759,0,,11,0,8117,0.237,32,0,0,0,0,0,0,2013,0,0.1305753653444677
53424423,3000,3000,0.1099,98.21,B,B4,10+ years,OWN,26000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,275xx,NC,24.05,0,Dec-1989,705,709,0,,16,1,11490,0.429,26,1,0,0,0,1,0,2015,0,0.1589882832739999
59492980,5000,5000,0.0726,154.99,A,A4,10+ years,MORTGAGE,60000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,890xx,NV,22.76,1,Nov-2000,700,704,0,23.0,11,0,11848,0.452,18,0,0,0,0,0,0,2015,0,-0.441502
53091134,16000,16000,0.1269,536.72,C,C2,< 1 year,RENT,65000.0,Not Verified,Jul-2015,Charged Off,debt_consolidation,808xx,CO,19.11,1,Feb-2000,665,669,0,13.0,10,0,7517,0.295,24,0,0,0,0,0,0,2015,0,-0.37424
30435999,5000,5000,0.1629,176.51,D,D2,9 years,RENT,35000.0,Source Verified,Oct-2014,Fully Paid,vacation,331xx,FL,28.64,0,Feb-2005,670,674,0,,13,0,14259,0.532,17,0,0,0,0,0,0,2014,0,0.26609948941604
93484437,18000,18000,0.0724,557.77,A,A3,,OWN,68244.0,Not Verified,Nov-2016,Fully Paid,credit_card,080xx,NJ,15.51,0,May-1967,795,799,0,,22,0,12709,0.117,31,0,0,0,0,0,0,2016,0,0.1151267476187556
10575934,10000,10000,0.1353,339.5,B,B5,4 years,RENT,94000.0,Verified,Jan-2014,Fully Paid,credit_card,852xx,AZ,9.08,1,Nov-1990,675,679,0,17.0,15,0,11055,0.387,33,1,0,0,0,0,0,2014,0,0.18595000000002
56120634,20000,20000,0.1099,654.68,B,B4,8 years,MORTGAGE,59000.0,Source Verified,Aug-2015,Fully Paid,credit_card,212xx,MD,15.13,0,Nov-1995,660,664,0,,13,2,19140,0.662,20,0,0,0,0,1,1,2015,0,0.1770041823705499
12856930,11000,11000,0.1464,379.39,C,C3,10+ years,RENT,50000.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,334xx,FL,26.62,0,Feb-2005,690,694,0,55.0,11,1,8301,0.5770000000000001,16,0,0,0,0,0,0,2014,0,0.2416083563481273
17633244,6000,6000,0.0712,185.6,A,A3,< 1 year,MORTGAGE,85000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,601xx,IL,18.48,0,Nov-1999,760,764,0,32.0,18,0,5578,0.114,35,0,0,0,0,0,0,2014,0,0.1155138792780501
10163291,5500,5500,0.1498,190.61,C,C3,10+ years,MORTGAGE,54747.0,Verified,Jan-2014,Fully Paid,debt_consolidation,780xx,TX,22.27,1,Apr-1996,685,689,0,23.0,9,1,8440,0.659,12,0,0,0,0,1,0,2014,0,0.2475917281124362
68435646,4500,4500,0.1659,159.53,D,D2,2 years,MORTGAGE,86000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,762xx,TX,28.79,0,Sep-1991,690,694,2,,25,0,46440,0.605,52,0,0,0,0,0,0,2015,0,-0.1420666666666667
1143380,10000,10000,0.1074,326.16,B,B2,5 years,MORTGAGE,40000.0,Verified,Feb-2012,Fully Paid,debt_consolidation,985xx,WA,20.55,0,Jul-2000,700,704,0,47.0,12,0,12863,0.618,20,0,0,0,0,0,0,2012,0,0.15240920940109
1856705,10000,10000,0.1212,332.72,B,B3,10+ years,MORTGAGE,76390.0,Source Verified,Nov-2012,Fully Paid,small_business,980xx,WA,17.67,1,Mar-1996,710,714,2,16.0,8,0,29647,0.7859999999999999,21,0,0,0,0,0,0,2012,0,0.1977770390898501
50536080,31500,31500,0.0818,989.72,B,B1,1 year,MORTGAGE,185000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,088xx,NJ,9.53,0,May-2000,750,754,0,,9,0,31346,0.69,23,0,0,0,0,0,0,2015,0,0.1269599889145745
45444174,18000,18000,0.1153,593.83,B,B5,4 years,RENT,110000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,945xx,CA,26.9,0,Apr-1996,675,679,0,57.0,14,0,13350,0.556,38,0,0,0,0,0,0,2015,0,0.1232600003440723
4195209,21000,21000,0.0762,654.39,A,A3,2 years,MORTGAGE,119046.57,Source Verified,Apr-2013,Fully Paid,credit_card,076xx,NJ,7.79,0,Jan-1991,710,714,0,,7,0,37297,0.772,18,0,0,0,0,0,0,2013,0,0.09593125565514282
20789528,5000,5000,0.1015,161.69,B,B2,5 years,RENT,52000.0,Source Verified,Aug-2014,Fully Paid,debt_consolidation,486xx,MI,5.84,0,Aug-2005,670,674,0,34.0,5,0,3370,0.9109999999999999,20,0,0,0,0,0,0,2014,0,0.1644407950990201
23924998,24925,24925,0.1015,806.02,B,B2,3 years,RENT,69000.0,Verified,Aug-2014,Fully Paid,credit_card,200xx,DC,24.16,0,Dec-1998,720,724,1,,14,0,29391,0.64,18,0,0,0,0,0,0,2014,0,0.1641728183082647
69533944,11500,11500,0.1288,386.82,C,C2,7 years,MORTGAGE,62420.0,Source Verified,Jan-2016,Charged Off,home_improvement,891xx,NV,16.46,1,Jul-2004,660,664,2,18.0,8,1,2573,0.547,20,0,0,0,0,1,0,2016,0,-0.4632469565217392
518788,12000,9700,0.1025,314.14,B,B2,3 years,MORTGAGE,741600.0,Not Verified,May-2010,Fully Paid,home_improvement,853xx,AZ,1.14,1,Nov-1997,710,714,0,18.0,12,0,7006,0.535,17,0,0,0,0,0,0,2010,0,0.1659054525870207
44796972,18000,18000,0.1655,637.73,D,D2,4 years,RENT,105000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,786xx,TX,13.87,0,Aug-1998,660,664,1,43.0,20,0,23212,0.774,22,0,0,0,0,0,0,2015,0,0.1342405555555557
37671937,6000,6000,0.1199,199.26,B,B5,5 years,RENT,32500.0,Not Verified,Dec-2014,Fully Paid,debt_consolidation,265xx,WV,28.06,0,Mar-2006,675,679,1,,9,0,3048,0.544,13,0,0,0,0,0,0,2014,0,0.1971440780173168
75120905,10000,10000,0.0789,312.86,A,A5,6 years,RENT,73000.0,Source Verified,Mar-2016,Charged Off,credit_card,338xx,FL,12.58,0,Nov-2003,695,699,0,34.0,12,0,13626,0.475,22,0,0,0,0,0,0,2016,0,0.0007139999999998814
23964974,15200,15200,0.1015,491.54,B,B2,2 years,MORTGAGE,73000.0,Source Verified,Aug-2014,Fully Paid,debt_consolidation,600xx,IL,13.74,0,Oct-1994,720,724,2,25.0,13,1,9165,0.357,34,0,0,0,0,1,0,2014,0,0.166674677239987
59679355,10000,10000,0.0999,322.63,B,B3,,RENT,31000.0,Verified,Sep-2015,Fully Paid,debt_consolidation,800xx,CO,20.33,0,May-1983,660,664,0,,6,1,9634,0.57,26,0,0,0,0,1,0,2015,0,0.16041653256361
6315088,14400,14400,0.1522,500.74,C,C3,10+ years,OWN,65000.0,Source Verified,Jul-2013,Fully Paid,debt_consolidation,296xx,SC,17.8,0,Apr-2001,690,694,1,,9,0,15135,0.8270000000000001,17,0,0,0,0,0,0,2013,0,0.2317763885873751
70142164,22000,22000,0.0849,694.39,B,B1,10+ years,RENT,155000.0,Not Verified,Jan-2016,Fully Paid,credit_card,941xx,CA,9.41,1,Aug-1986,685,689,1,18.0,8,0,12787,0.752,25,0,0,0,0,0,0,2016,0,0.08093972289132267
36159484,9600,9600,0.0649,294.19,A,A2,6 years,RENT,38000.0,Not Verified,Nov-2014,Fully Paid,credit_card,547xx,WI,19.55,0,Feb-1999,725,729,1,,13,0,12798,0.284,35,0,0,0,0,0,0,2014,0,0.1022979783395832
93800279,1000,1000,0.1349,33.94,C,C2,2 years,RENT,56000.0,Not Verified,Nov-2016,Fully Paid,debt_consolidation,159xx,PA,9.19,0,Feb-2002,695,699,0,,25,0,15259,0.96,44,0,0,0,0,0,0,2016,0,0.2206691201819999
1461857,22750,22750,0.1433,781.2,C,C1,10+ years,RENT,57000.0,Verified,Aug-2012,Fully Paid,debt_consolidation,104xx,NY,22.06,0,Jul-1998,695,699,0,,14,0,22643,0.66,27,0,0,0,0,0,0,2012,0,0.2242593407718374
66610191,20000,20000,0.0789,625.72,A,A5,< 1 year,RENT,67948.92,Verified,Dec-2015,Fully Paid,major_purchase,588xx,ND,4.42,0,Aug-2001,725,729,0,,14,0,8024,0.078,26,0,0,0,0,0,0,2015,0,0.1258431374344
94253157,24000,24000,0.1274,805.66,C,C1,10+ years,MORTGAGE,380000.0,Not Verified,Dec-2016,Fully Paid,credit_card,330xx,FL,14.86,0,Jul-1993,725,729,0,,21,0,51415,0.342,39,0,0,0,0,0,0,2016,0,0.1837239339022334
3487842,3000,3000,0.0662,92.12,A,A2,7 years,MORTGAGE,50000.0,Not Verified,Mar-2013,Fully Paid,credit_card,435xx,OH,15.79,1,Mar-1985,785,789,0,18.0,17,0,15532,0.278,35,0,0,0,0,0,0,2013,0,0.09271013146856655
9704760,20000,20000,0.0967,642.25,B,B1,1 year,RENT,50000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,152xx,PA,27.65,0,Aug-1987,715,719,0,,16,0,27301,0.355,44,0,0,0,0,0,0,2013,0,0.1560490049149001
38497349,24000,24000,0.0819,754.18,A,A5,10+ years,MORTGAGE,94000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,433xx,OH,24.45,0,Mar-1989,700,704,1,47.0,15,0,36346,0.487,28,0,0,0,0,0,0,2015,0,0.1220195745211001
93829970,18000,18000,0.1049,584.96,B,B2,10+ years,RENT,77000.0,Source Verified,Nov-2016,Fully Paid,debt_consolidation,339xx,FL,17.24,0,Dec-1999,660,664,0,,10,0,18266,0.64,23,0,0,1,0,0,0,2016,0,0.1572581574182055
61933245,25000,25000,0.0818,785.49,B,B1,< 1 year,OWN,115000.0,Not Verified,Oct-2015,Fully Paid,credit_card,752xx,TX,17.5,0,Apr-1985,740,744,0,,9,0,70690,0.67,20,0,0,0,0,0,0,2015,0,0.1308046010272839
55219366,17000,17000,0.1333,575.51,C,C3,10+ years,RENT,80000.0,Verified,Jul-2015,Charged Off,credit_card,957xx,CA,23.9,1,Oct-2000,660,664,0,18.0,14,1,14372,0.971,24,0,0,0,0,0,0,2015,0,-0.4880294117647059
46285425,15000,15000,0.0668,460.97,A,A3,10+ years,RENT,250000.0,Source Verified,Apr-2015,Fully Paid,other,799xx,TX,14.06,0,Aug-1997,690,694,0,25.0,12,0,20578,0.609,30,0,0,0,0,0,0,2015,0,0.02977866666666662
12496203,20000,20000,0.1199,664.2,B,B3,,MORTGAGE,56500.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,349xx,FL,11.95,3,Mar-1968,730,734,3,15.0,9,0,5234,0.347,20,0,0,0,0,0,0,2014,0,0.1224719999999999
67908372,15000,15000,0.0532,451.73,A,A1,1 year,MORTGAGE,126750.0,Not Verified,Dec-2015,Fully Paid,credit_card,765xx,TX,22.03,4,Dec-1987,715,719,0,20.0,10,0,4121,0.234,23,0,0,0,0,0,0,2015,0,0.08161850410156668
53392654,4000,4000,0.0789,125.15,A,A5,5 years,MORTGAGE,55000.0,Source Verified,Jul-2015,Fully Paid,credit_card,923xx,CA,19.16,0,Sep-2004,710,714,0,,12,0,8828,0.532,26,0,0,0,0,0,0,2015,0,0.04376250000000015
88107281,5000,5000,0.08990000000000001,158.98,B,B1,10+ years,MORTGAGE,80000.0,Not Verified,Aug-2016,Fully Paid,debt_consolidation,465xx,IN,9.77,0,Jan-2004,675,679,1,69.0,8,1,4717,0.255,43,0,0,0,0,0,1,2016,0,0.05095766563984006
58150940,15000,15000,0.1269,503.18,C,C2,8 years,MORTGAGE,49000.0,Verified,Aug-2015,Fully Paid,debt_consolidation,352xx,AL,22.09,1,Aug-1985,660,664,0,24.0,16,0,17591,0.38,31,0,0,0,0,0,0,2015,0,0.04093799999999992
7304688,25000,25000,0.1952,922.99,D,D4,2 years,RENT,65800.0,Verified,Sep-2013,Fully Paid,small_business,481xx,MI,9.81,1,May-2006,725,729,2,10.0,21,0,6071,0.236,40,0,0,0,0,0,0,2013,0,0.0630291999999999
91944221,8000,8000,0.1499,277.29,C,C4,4 years,RENT,51000.0,Verified,Oct-2016,Fully Paid,debt_consolidation,280xx,NC,23.32,1,Sep-2004,660,664,0,15.0,10,0,13325,0.435,20,0,0,0,0,0,0,2016,0,0.2399512896402876
56129752,8475,8475,0.1399,289.62,C,C4,6 years,MORTGAGE,125000.0,Verified,Aug-2015,Charged Off,debt_consolidation,724xx,AR,27.23,3,Mar-1998,670,674,1,1.0,9,0,8876,0.25,35,0,0,0,0,0,0,2015,0,-0.3497120943952803
13017851,7200,7200,0.0967,231.21,B,B1,8 years,MORTGAGE,54000.0,Not Verified,Mar-2014,Fully Paid,debt_consolidation,339xx,FL,3.02,0,Apr-2001,680,684,0,,5,0,5622,0.8270000000000001,9,0,0,0,0,0,0,2014,0,0.1560490049152223
59392379,6350,6350,0.1153,209.49,B,B5,1 year,RENT,23140.0,Verified,Sep-2015,Fully Paid,credit_card,951xx,CA,31.12,0,Mar-2009,720,724,0,,3,0,5339,0.523,8,0,0,0,0,0,0,2015,0,0.189249472830441
1136615,6000,6000,0.1065,195.44,B,B2,5 years,RENT,100000.0,Source Verified,Feb-2012,Fully Paid,debt_consolidation,337xx,FL,15.0,0,Feb-1989,735,739,3,,8,0,4929,0.976,26,0,0,0,0,0,0,2012,0,0.1261362115741667
74553927,30000,30000,0.1147,988.86,B,B5,< 1 year,RENT,154000.0,Source Verified,Mar-2016,Charged Off,credit_card,951xx,CA,11.44,1,Mar-1998,670,674,1,9.0,18,0,25654,0.398,28,0,0,0,0,0,0,2016,1,-0.6380553333333333
67735230,25000,25000,0.0726,774.91,A,A4,8 years,RENT,101000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,197xx,DE,28.41,0,Jun-2011,750,754,2,,8,0,11310,0.193,9,0,0,0,0,0,0,2015,0,0.1150520475918841
91287569,8000,8000,0.1049,259.99,B,B3,2 years,OWN,101000.0,Source Verified,Oct-2016,Fully Paid,debt_consolidation,179xx,PA,17.23,1,Apr-2005,670,674,1,21.0,13,1,4159,0.109,30,0,0,0,0,0,1,2016,0,0.09612545062093747
46918147,9500,9500,0.1465,327.7,C,C5,1 year,MORTGAGE,85000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,275xx,NC,12.14,0,Apr-2005,680,684,0,53.0,12,0,13562,0.57,28,0,0,0,0,0,0,2015,0,0.08912631578947372
93960937,5000,5000,0.07490000000000001,155.51,A,A4,10+ years,MORTGAGE,52000.0,Not Verified,Nov-2016,Fully Paid,debt_consolidation,321xx,FL,12.17,0,Jul-2001,720,724,0,74.0,12,0,8805,0.299,23,0,0,0,0,0,0,2016,0,0.08794478654533999
35055022,4800,4800,0.1854,174.84,E,E1,5 years,RENT,12000.0,Verified,Nov-2014,Fully Paid,debt_consolidation,967xx,HI,37.5,0,Jan-2004,665,669,0,33.0,12,0,10391,0.971,19,0,0,0,0,0,0,2014,0,0.07333333333333325
51969142,4800,4800,0.1229,160.1,C,C1,10+ years,MORTGAGE,85000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,760xx,TX,25.67,0,Apr-2006,705,709,0,30.0,11,0,9418,0.436,26,0,0,0,0,0,0,2015,0,0.1618381487489793
91101298,3000,3000,0.1279,100.78,C,C1,,RENT,23000.0,Source Verified,Oct-2016,Fully Paid,debt_consolidation,152xx,PA,19.23,0,Jan-2010,700,704,1,49.0,5,1,2851,0.164,11,0,0,0,0,1,0,2016,0,0.2094843460056
88035983,8000,8000,0.0699,246.99,A,A2,2 years,MORTGAGE,86000.0,Not Verified,Aug-2016,Fully Paid,debt_consolidation,535xx,WI,24.7,0,May-2001,780,784,0,,16,0,6564,0.216,33,0,0,0,0,0,0,2016,0,0.11101733952725
5794000,5000,5000,0.158,175.3,C,C3,8 years,RENT,33800.0,Not Verified,Jun-2013,Fully Paid,debt_consolidation,780xx,TX,21.51,0,Jun-2000,665,669,0,,6,1,10581,0.705,16,0,0,0,0,1,0,2013,0,0.24699599999966
68755962,2800,2800,0.1344,94.94,C,C3,10+ years,MORTGAGE,125000.0,Not Verified,Jan-2016,Fully Paid,home_improvement,273xx,NC,10.91,2,Oct-1996,660,664,1,1.0,8,1,4025,0.395,30,0,1,0,460,0,0,2016,0,0.2162285927490357
63350385,11075,11075,0.1399,378.47,C,C4,6 years,MORTGAGE,40000.0,Source Verified,Oct-2015,Charged Off,debt_consolidation,194xx,PA,19.47,4,Feb-2001,670,674,0,7.0,17,0,6808,0.7240000000000001,29,0,0,0,0,0,0,2015,0,-0.4171106094808127
38362644,14000,14000,0.0603,426.1,A,A1,8 years,MORTGAGE,100000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,021xx,MA,14.74,0,May-1985,740,744,0,59.0,17,0,8666,0.145,38,0,0,0,0,0,0,2015,0,0.001340000000000119
90134693,6000,6000,0.0949,192.17,B,B2,10+ years,RENT,60000.0,Not Verified,Sep-2016,Fully Paid,credit_card,070xx,NJ,15.99,1,Aug-1998,675,679,0,7.0,22,3,7326,0.181,35,1,0,0,0,0,0,2016,0,0.1190903672030001
16462640,28000,28000,0.0839,882.47,A,A5,10+ years,MORTGAGE,83000.0,Source Verified,May-2014,Fully Paid,credit_card,010xx,MA,22.67,1,Aug-1995,695,699,0,17.0,17,0,40014,0.626,32,0,0,0,0,0,0,2014,0,0.1349404539140213
73935813,6000,6000,0.1075,195.73,B,B4,4 years,RENT,91000.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,107xx,NY,7.35,0,Jan-2006,675,679,0,61.0,5,0,5512,0.875,10,0,0,0,0,0,0,2016,0,0.01306833333333324
93690390,8000,8000,0.0699,246.99,A,A2,10+ years,MORTGAGE,65000.0,Not Verified,Nov-2016,Fully Paid,credit_card,471xx,IN,24.93,0,Sep-1987,705,709,2,39.0,17,1,8894,0.256,56,0,0,0,0,0,1,2016,0,0.02622138737719992
1001172,9000,9000,0.0662,276.34,A,A2,4 years,MORTGAGE,96000.0,Not Verified,Oct-2011,Fully Paid,home_improvement,328xx,FL,4.64,0,Sep-2003,765,769,1,,9,0,3214,0.08900000000000001,25,0,0,0,0,0,0,2011,0,0.08779686113199991
71070203,7000,7000,0.0739,217.4,A,A4,10+ years,MORTGAGE,52000.0,Not Verified,Feb-2016,Fully Paid,medical,148xx,NY,17.63,1,Sep-1988,725,729,0,12.0,13,0,5912,0.199,26,0,0,0,0,0,0,2016,0,0.1175901305037144
68376191,4275,4275,0.1727,153.0,D,D3,1 year,MORTGAGE,38500.0,Verified,Dec-2015,Fully Paid,debt_consolidation,138xx,NY,28.55,1,Jul-1995,660,664,2,73.0,10,1,11287,0.59,16,0,0,0,0,0,0,2015,0,0.2475104985863859
1351191,14000,14000,0.1399,478.42,C,C1,7 years,MORTGAGE,90000.0,Not Verified,Jun-2012,Fully Paid,debt_consolidation,277xx,NC,8.2,0,Dec-2005,685,689,2,,15,0,11278,0.422,25,0,0,0,0,0,0,2012,0,0.2052012737231499
65792498,9000,9000,0.0999,290.37,B,B3,4 years,RENT,70000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,971xx,OR,18.36,1,Apr-2001,675,679,0,20.0,10,0,4716,0.121,23,0,0,0,0,0,0,2015,0,0.1219674278388223
7916910,6000,6000,0.1299,202.14,B,B4,5 years,RENT,110000.0,Not Verified,Oct-2013,Fully Paid,debt_consolidation,940xx,CA,18.63,0,Oct-2005,695,699,0,,13,0,17759,0.858,26,0,0,0,0,0,0,2013,0,0.1662733336162001
38550194,8000,8000,0.07490000000000001,248.82,A,A4,7 years,MORTGAGE,50000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,356xx,AL,20.86,0,Sep-1998,715,719,0,,9,0,14407,0.425,28,0,0,0,0,0,0,2015,0,0.1203745501599376
55392815,7900,7900,0.1919,290.35,E,E3,4 years,OWN,40000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,359xx,AL,19.17,1,May-2005,660,664,3,6.0,5,1,2108,0.727,10,0,0,0,0,0,0,2015,0,0.1310924053119875
9755240,28000,28000,0.08900000000000001,889.09,A,A5,9 years,MORTGAGE,92000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,223xx,VA,19.98,0,Oct-1998,705,709,1,35.0,16,0,14013,0.631,47,0,0,0,0,0,0,2013,0,0.1087153562077143
37866226,12000,12000,0.1144,395.37,B,B4,2 years,MORTGAGE,90000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,770xx,TX,10.49,0,Jul-2007,690,694,2,,14,0,13571,0.758,15,0,0,0,0,0,0,2015,0,0.1848382331969167
